word_id,word,pinyin,video_url,sort_order,category
00002948_0,云①,yún,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00002948.mp4,1229,common
00002284_0,云②,yún,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00002284.mp4,1230,common
00002948_1,云层,yúncéng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00002948.mp4,1231,common
00002284_1,云海,yúnhăi,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00002284.mp4,1232,common
00000693_0,匀称②,yúnchèn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000693.mp4,1233,common
00000414_2,允许,yŭnxŭ,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000414.mp4,1234,common
'00000550,运动,yùndòng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000550.mp4,1235,common
00000391_2,酝酿②,yùnniàng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000391.mp4,1236,common
'00000989,杂志,zázhì,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000989.mp4,1237,common
00000019_1,再,zài,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000019.mp4,1238,common
00000008_0,在,zài,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000008.mp4,1239,common
00000162_1,咱俩,zánliă,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000162.mp4,1240,common
00000162_0,咱们,zán·men,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000162.mp4,1241,common
00000696_0,暂时,zànshí,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000696.mp4,1242,common
'00001633,脏,zāng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001633.mp4,1243,common
'00000221,早上①,zăo·shɑng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000221.mp4,1244,common
00000033_4,怎么样,zĕn·meyàng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000033.mp4,1245,common
'00000799,增加,zēngjiā,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000799.mp4,1246,common
00000629_0,站,zhàn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000629.mp4,1247,common
00000368_2,张,zhāng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000368.mp4,1248,common
00000289_1,丈夫,zhàng·fu,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000289.mp4,1249,common
'00002950,障碍,zhàng'ài,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00002950.mp4,1250,common
00000028_2,招待,zhāodài,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000028.mp4,1251,common
'00001441,招聘,zhāopìn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001441.mp4,1252,common
00000067_0,找,zhăo,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000067.mp4,1253,common
00000405_1,照顾,zhàogù,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000405.mp4,1254,common
'00000254,照片,zhàopiàn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000254.mp4,1255,common
00001136_0,照相,zhàoxiàng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001136.mp4,1256,common
00000730_2,照样②,zhàoyàng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000730.mp4,1257,common
00000058_1,这,zhè,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000058.mp4,1258,common
00000472_0,着急,zháojí,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000472.mp4,1259,common
00000250_3,珍贵,zhēnguì,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000250.mp4,1260,common
00000127_0,真②,zhēn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000127.mp4,1261,common
00000127_1,真实②,zhēnshí,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000127.mp4,1262,common
00000886_0,整理,zhĕnglĭ,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000886.mp4,1263,common
00000143_2,整天,zhĕngtiān,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000143.mp4,1264,common
00000504_0,正,zhèng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000504.mp4,1265,common
'00000393,正常,zhèngcháng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000393.mp4,1266,common
00000693_1,正好,zhènghăo,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000693.mp4,1267,common
00000747_0,正面①,zhèngmiàn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000747.mp4,1268,common
00000362_0,证明①,zhèngmíng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000362.mp4,1269,common
00001442_0,症状,zhèngzhuàng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001442.mp4,1270,common
'00000464,支持,zhīchí,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000464.mp4,1271,common
00000451_3,支出①,zhīchū,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000451.mp4,1272,common
00000025_0,知道,zhī·dào,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000025.mp4,1273,common
'00000853,知识,zhī·shi,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000853.mp4,1274,common
00000301_1,直接,zhíjiē,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000301.mp4,1275,common
'00002381,侄子,zhí·zi,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00002381.mp4,1276,common
'00000843,职业,zhíyè,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000843.mp4,1277,common
'00001731,职员,zhíyuán,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001731.mp4,1278,common
'00001787,植物,zhíwù,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001787.mp4,1279,common
00000049_1,只要①,zhĭyào,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000049.mp4,1280,common
'00000203,只要②,zhĭyào,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000203.mp4,1281,common
00000368_0,纸,zhĭ,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000368.mp4,1282,common
'00003456,志气,zhì·qì,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00003456.mp4,1283,common
'00003457,志愿,zhìyuàn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00003457.mp4,1284,common
'00000274,质量,zhìliàng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000274.mp4,1285,common
00000781_1,治理,zhìlĭ,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000781.mp4,1286,common
00003072_1,致敬,zhìjìng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00003072.mp4,1287,common
00000096_2,致谢①,zhìxiè,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000096.mp4,1288,common
00003072_2,致谢②,zhìxiè,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00003072.mp4,1289,common
00000443_2,智慧,zhìhuì,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000443.mp4,1290,common
'00000154,中国,Zhōngguó,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000154.mp4,1291,common
'00001280,中间,zhōngjiān,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001280.mp4,1292,common
'00000352,中午②,zhōngwŭ,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000352.mp4,1293,common
'00001238,重视,zhòngshì,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001238.mp4,1294,common
00000311_2,周到,zhōudào,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000311.mp4,1295,common
'00006857,周末,zhōumò,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00006857.mp4,1296,common
'00001039,周围,zhōuwéi,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001039.mp4,1297,common
'00001561,主任,zhŭrèn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001561.mp4,1298,common
'00000338,主要,zhŭyào,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000338.mp4,1299,common
00000388_1,主张,zhŭzhāng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000388.mp4,1300,common
00000278_3,注册,zhùcè,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000278.mp4,1301,common
'00000294,注意①,zhùyì,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000294.mp4,1302,common
'00000295,注意②,zhùyì,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000295.mp4,1303,common
00000526_3,祝,zhù,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000526.mp4,1304,common
00001239_0,著名,zhùmíng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001239.mp4,1305,common
'00001381,专家,zhuānjiā,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001381.mp4,1306,common
00000902_0,专门,zhuānmén,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000902.mp4,1307,common
'00001955,专心,zhuānxīn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001955.mp4,1308,common
'00000461,专业,zhuānyè,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000461.mp4,1309,common
00000825_1,转,zhuăn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000825.mp4,1310,common
'00000874,赚,zhuàn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000874.mp4,1311,common
00000207_2,状态,zhuàngtài,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000207.mp4,1312,common
00000114_0,准备,zhŭnbèi,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000114.mp4,1313,common
00000957_0,准确,zhŭnquè,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000957.mp4,1314,common
00000498_0,桌子,zhuō·zi,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000498.mp4,1315,common
00000109_2,咨询,zīxún,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000109.mp4,1316,common
00000207_1,姿态,zītài,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000207.mp4,1317,common
00000082_2,资金,zījīn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000082.mp4,1318,common
'00000046,自己,zìjĭ,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000046.mp4,1319,common
'00000854,自然,zìrán,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000854.mp4,1320,common
'00000809,自信,zìxìn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000809.mp4,1321,common
'00000958,自行车①,zìxíngchē,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000958.mp4,1322,common
'00000959,自行车②,zìxíngchē,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000959.mp4,1323,common
00000319_0,自由,zìyóu,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000319.mp4,1324,common
'00000564,字,zì,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000564.mp4,1325,common
'00002028,总结,zŏngjié,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00002028.mp4,1326,common
'00006683,总理,zŏnglĭ,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00006683.mp4,1327,common
'00000099,走,zŏu,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000099.mp4,1328,common
00000535_2,族,zú,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000535.mp4,1329,common
00000535_1,组,zŭ,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000535.mp4,1330,common
00000906_1,嘴,zuĭ,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000906.mp4,1331,common
00000012_0,最①,zuì,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000012.mp4,1332,common
00000013_0,最②,zuì,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000013.mp4,1333,common
00000118_0,最后,zuìhòu,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000118.mp4,1334,common
00000120_2,最近,zuìjìn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000120.mp4,1335,common
00001382_0,尊敬,zūnjìng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001382.mp4,1336,common
'00000182,昨天,zuótiān,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000182.mp4,1337,common
'00003205,作家,zuòjiā,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00003205.mp4,1338,common
'00000835,作业,zuòyè,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000835.mp4,1339,common
'00001095,作用,zuòyòng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001095.mp4,1340,common
'00000041,做,zuò,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000041.mp4,1341,common
00002029_1,零,líng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00002029.mp4,0,digital_metering
00000151_1,一,yī,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000151.mp4,1,digital_metering
00000408_1,二,èr,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000408.mp4,2,digital_metering
00000339_1,三,sān,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000339.mp4,3,digital_metering
00000556_1,四,sì,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000556.mp4,4,digital_metering
00000312_1,五,wŭ,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000312.mp4,5,digital_metering
00000455_1,六,liù,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000455.mp4,6,digital_metering
00000614_1,七,qī,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000614.mp4,7,digital_metering
00000517_1,八,bā,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000517.mp4,8,digital_metering
00000572_1,九,jiŭ,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000572.mp4,9,digital_metering
00000334_1,十,shí,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000334.mp4,10,digital_metering
00003213_0,北②,bĕi ,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00003213.mp4,0,direction
00003212,北①,bĕi ,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00003212.mp4,1,direction
00002309,东②,dōng ,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00002309.mp4,2,direction
00002308,东①,dōng ,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00002308.mp4,3,direction
00014181,南,nán,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00014181.mp4,4,direction
00000747_1,前面,qián miàn,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00000747.mp4,6,direction
00000326_0,外,wài,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00000326.mp4,7,direction
00014180,西,xī,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00014180.mp4,9,direction
00000098_0,下,xià,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00000098.mp4,10,direction
00000745,远,yuăn,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00000745.mp4,11,direction
00001039,周围,zhōu wéi,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00001039.mp4,15,direction
00000167,后①,hòu ,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00000167.mp4,17,direction
00000168,后②,hòu ,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00000168.mp4,18,direction
00000579_2,后面,hòu miàn,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00000579.mp4,19,direction
00000181_0,内,nèi,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00000181.mp4,20,direction
00000051_0,上,shàng,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00000051.mp4,21,direction
00000366_0,近,jìn,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00000366.mp4,22,direction
'00001156,包子,bāo·zi,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001156.mp4,0,food
00000190_0,菜,cài,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000190.mp4,1,food
00000479_0,茶,chá,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000479.mp4,2,food
'00000765,鸡蛋,jīdàn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000765.mp4,3,food
'00000710,蛋糕②,dàngāo,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000710.mp4,4,food
'00001266,火锅,huŏguō,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001266.mp4,5,food
'00001183,饺子,jiǎo·zi,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001183.mp4,6,food
'00000328,咖啡,kāfēi,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000328.mp4,7,food
00000807_1,米饭,mĭfàn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000807.mp4,8,food
00000594_0,面包,miànbāo,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000594.mp4,9,food
00001132_0,面条②,miàntiáo,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001132.mp4,10,food
'00001148,牛奶,niúnăi,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001148.mp4,11,food
'00000516,啤酒,píjiŭ,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000516.mp4,12,food
'00000737,苹果,píngguŏ,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000737.mp4,13,food
'00000952,葡萄,pútáo,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000952.mp4,14,food
'00000834,巧克力,qiăokèlì,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000834.mp4,15,food
'00001343,热水,rèshuĭ,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001343.mp4,16,food
'00000430,水果,shuĭguŏ,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000430.mp4,17,food
'00000537,汤,tāng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000537.mp4,18,food
'00001672,西瓜②,xī·guā,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001672.mp4,19,food
00001134_0,香蕉,xiāngjiāo,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001134.mp4,20,food
'00000593,饮料,yĭnliào,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000593.mp4,21,food
00001389_1,光①,guāng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001389.mp4,0,natural_landscape
00001746_1,海洋,hǎiyáng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001746.mp4,1,natural_landscape
00005207_0,河,hé,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00005207.mp4,2,natural_landscape
'00003376,森林,sēnlín,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00003376.mp4,3,natural_landscape
00001274_0,闪电,shăndiàn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001274.mp4,4,natural_landscape
'00002918,树②,shù,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00002918.mp4,5,natural_landscape
'00000856,水①,shuĭ,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000856.mp4,6,natural_landscape
'00000857,水②,shuĭ,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000857.mp4,7,natural_landscape
'00001173,太阳,tài·yáng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001173.mp4,8,natural_landscape
00000143_0,天,tiān,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000143.mp4,9,natural_landscape
00000672_0,天空,tiānkōng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000672.mp4,10,natural_landscape
'00002618,月亮,yuè·liɑng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00002618.mp4,11,natural_landscape
00002948_0,云①,yún,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00002948.mp4,12,natural_landscape
00002284_0,云②,yún,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00002284.mp4,13,natural_landscape
'00002990,长江,Chángjiāng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00002990.mp4,14,natural_landscape
00003673,蒙古,mĕng gŭ,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00003673.mp4,0,place_names
00002187,安徽,ān huī,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00002187.mp4,1,place_names
00002628_0,澳门,ào mén,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00002628.mp4,2,place_names
00000188_0,北京,bĕi jīng,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00000188.mp4,3,place_names
00000860,成都,chéng dōu,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00000860.mp4,4,place_names
00014503,福建,fú jiàn,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00014503.mp4,5,place_names
00002842_0,甘肃,gān sù,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00002842.mp4,6,place_names
00001745_0,广东,guăng dōng,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00001745.mp4,7,place_names
00002546_0,广西,guăng xī,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00002546.mp4,8,place_names
00000689,广州,guăng zhōu,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00000689.mp4,9,place_names
00003042,贵阳,guì yáng,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00003042.mp4,10,place_names
00000984_0,海南,hăi nán,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00000984.mp4,11,place_names
00000764,杭州,háng zhōu,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00000764.mp4,12,place_names
00002680,合肥,hé féi,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00002680.mp4,13,place_names
00001972_0,湖南,hú nán,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00001972.mp4,14,place_names
00003060,吉林,jí lín,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00003060.mp4,15,place_names
00002335,济南,jì nán,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00002335.mp4,16,place_names
00002693_0,江西,jiāng xī,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00002693.mp4,17,place_names
00002240,昆明,kūn míng,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00002240.mp4,18,place_names
00002571_0,辽宁,liáo níng,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00002571.mp4,19,place_names
00000348,美国,mĕi guó,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00000348.mp4,20,place_names
00003344,南昌,nán chāng,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00003344.mp4,21,place_names
00000938_0,南京,nán jīng,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00000938.mp4,22,place_names
00003106,南宁,nán níng,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00003106.mp4,23,place_names
00000880,欧洲,ōu zhōu,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00000880.mp4,24,place_names
00004267_0,陕西,shăn xī,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00004267.mp4,25,place_names
00000284_0,上海,shàng hăi,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00000284.mp4,26,place_names
00000814,深圳,shēn zhèn,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00000814.mp4,27,place_names
00001323,沈阳,shĕn yáng,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00001323.mp4,28,place_names
00002256,石家庄,shí jiā zhuāng,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00002256.mp4,29,place_names
00003389,台北,tái bĕi,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00003389.mp4,30,place_names
00000604_0,台湾,tái wān,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00000604.mp4,31,place_names
00002082,太原,tài yuán,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00002082.mp4,32,place_names
00001009_0,天津,tiān jīn,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00001009.mp4,33,place_names
00002753,乌鲁木齐,wū lŭ mù qí,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00002753.mp4,34,place_names
00001010,武汉,wŭ hàn,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00001010.mp4,35,place_names
00003418,西宁,xī níng,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00003418.mp4,36,place_names
00000628_0,香港,xiāng găng,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00000628.mp4,37,place_names
00001207,新疆,xīn jiāng,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00001207.mp4,38,place_names
00002400,长春,zhăng chūn,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00002400.mp4,39,place_names
00001489,长沙,zhăng shā,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00001489.mp4,40,place_names
00001832_0,浙江,zhè jiāng,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00001832.mp4,41,place_names
00001519,郑州,zhèng zhōu,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00001519.mp4,42,place_names
00000154,中国,zhōng guó,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00000154.mp4,43,place_names
00001386_0,重庆,zhòng qìng,https://ai-avatar-static.vivo.com.cn/ai-avatar/sign_language_word_00001386.mp4,44,place_names
